Filename	Label	seg_Start	seg_End	t_ms	CPP	Energy	HNR05	soe	
43_round.mat	"n"	1043.014	1210.813	1127.000	21.363	1.132	25.560	NA	
43_round.mat	"n"	1043.014	1210.813	1128.000	21.670	1.131	25.671	NA	
43_round.mat	"n"	1043.014	1210.813	1129.000	21.469	1.132	25.593	NA	
43_round.mat	"n"	1043.014	1210.813	1130.000	21.509	1.137	25.955	NA	
43_round.mat	"n"	1043.014	1210.813	1131.000	20.376	1.132	26.171	NA	
43_round.mat	"n"	1043.014	1210.813	1132.000	19.705	1.128	24.712	0.021	
43_round.mat	"n"	1043.014	1210.813	1133.000	18.870	1.046	23.493	NA	
43_round.mat	"n"	1043.014	1210.813	1134.000	20.012	1.005	21.672	NA	
43_round.mat	"n"	1043.014	1210.813	1135.000	19.556	0.974	23.470	NA	
43_round.mat	"n"	1043.014	1210.813	1136.000	19.154	0.952	24.689	NA	
43_round.mat	"n"	1043.014	1210.813	1137.000	19.984	0.948	24.807	NA	
43_round.mat	"n"	1043.014	1210.813	1138.000	18.841	0.949	24.162	NA	
43_round.mat	"n"	1043.014	1210.813	1139.000	18.068	0.952	20.860	NA	
43_round.mat	"n"	1043.014	1210.813	1140.000	14.197	0.947	16.599	NA	
43_round.mat	"n"	1043.014	1210.813	1141.000	15.066	0.940	13.723	NA	
43_round.mat	"n"	1043.014	1210.813	1142.000	14.690	0.942	14.859	0.019	
43_round.mat	"n"	1043.014	1210.813	1143.000	16.391	0.880	15.994	NA	
43_round.mat	"n"	1043.014	1210.813	1144.000	17.652	0.817	14.292	NA	
43_round.mat	"n"	1043.014	1210.813	1145.000	14.299	0.797	15.447	NA	
43_round.mat	"n"	1043.014	1210.813	1146.000	15.652	0.761	15.348	NA	
43_round.mat	"n"	1043.014	1210.813	1147.000	12.882	0.754	15.211	NA	
43_round.mat	"n"	1043.014	1210.813	1148.000	13.659	0.756	16.528	NA	
43_round.mat	"n"	1043.014	1210.813	1149.000	16.770	0.765	15.747	NA	
43_round.mat	"n"	1043.014	1210.813	1150.000	13.797	0.761	16.556	NA	
43_round.mat	"n"	1043.014	1210.813	1151.000	15.109	0.750	13.710	NA	
43_round.mat	"n"	1043.014	1210.813	1152.000	15.725	0.758	15.467	0.016	
43_round.mat	"n"	1043.014	1210.813	1153.000	16.151	0.716	14.766	NA	
43_round.mat	"n"	1043.014	1210.813	1154.000	15.395	0.635	13.537	NA	
43_round.mat	"n"	1043.014	1210.813	1155.000	15.584	0.620	16.291	NA	
43_round.mat	"n"	1043.014	1210.813	1156.000	14.648	0.571	15.459	NA	
43_round.mat	"n"	1043.014	1210.813	1157.000	16.369	0.563	16.388	NA	
43_round.mat	"n"	1043.014	1210.813	1158.000	16.072	0.566	17.531	NA	
43_round.mat	"n"	1043.014	1210.813	1159.000	15.438	0.566	18.861	NA	
43_round.mat	"n"	1043.014	1210.813	1160.000	16.564	0.553	16.313	NA	
43_round.mat	"n"	1043.014	1210.813	1161.000	14.659	0.547	18.752	NA	
43_round.mat	"n"	1043.014	1210.813	1162.000	15.173	0.537	17.063	0.014	
43_round.mat	"n"	1043.014	1210.813	1163.000	17.634	0.485	19.029	NA	
43_round.mat	"n"	1043.014	1210.813	1164.000	18.161	0.443	15.322	NA	
43_round.mat	"n"	1043.014	1210.813	1165.000	16.698	0.423	16.675	NA	
43_round.mat	"n"	1043.014	1210.813	1166.000	15.209	0.403	13.747	NA	
43_round.mat	"n"	1043.014	1210.813	1167.000	16.589	0.403	13.643	NA	
43_round.mat	"n"	1043.014	1210.813	1168.000	15.717	0.402	13.873	NA	
43_round.mat	"n"	1043.014	1210.813	1169.000	17.026	0.399	13.881	NA	
43_round.mat	"n"	1043.014	1210.813	1170.000	15.722	0.385	9.855	NA	
43_round.mat	"n"	1043.014	1210.813	1171.000	16.515	0.388	12.933	NA	
43_round.mat	"n"	1043.014	1210.813	1172.000	16.863	0.359	14.162	0.012	
43_round.mat	"n"	1043.014	1210.813	1173.000	15.470	0.311	10.384	NA	
43_round.mat	"n"	1043.014	1210.813	1174.000	17.152	0.303	10.057	NA	
43_round.mat	"n"	1043.014	1210.813	1175.000	14.757	0.283	14.207	NA	
43_round.mat	"n"	1043.014	1210.813	1176.000	13.261	0.274	12.426	NA	
43_round.mat	"n"	1043.014	1210.813	1177.000	14.288	0.273	9.103	NA	
43_round.mat	"n"	1043.014	1210.813	1178.000	13.177	0.272	11.731	NA	
43_round.mat	"n"	1043.014	1210.813	1179.000	12.072	0.258	8.235	NA	
43_round.mat	"n"	1043.014	1210.813	1180.000	13.625	0.253	12.507	NA	
43_round.mat	"n"	1043.014	1210.813	1181.000	14.447	0.240	14.252	NA	
43_round.mat	"n"	1043.014	1210.813	1182.000	13.141	0.203	10.941	0.014	
43_round.mat	"n"	1043.014	1210.813	1183.000	14.016	0.190	11.373	NA	
43_round.mat	"n"	1043.014	1210.813	1184.000	12.676	0.175	10.446	NA	
43_round.mat	"n"	1043.014	1210.813	1185.000	15.078	0.168	12.242	NA	
43_round.mat	"n"	1043.014	1210.813	1186.000	12.813	0.168	14.376	NA	
43_round.mat	"n"	1043.014	1210.813	1187.000	13.322	0.168	13.895	NA	
43_round.mat	"n"	1043.014	1210.813	1188.000	13.851	0.163	13.786	NA	
43_round.mat	"n"	1043.014	1210.813	1189.000	14.370	0.152	14.617	NA	
43_round.mat	"n"	1043.014	1210.813	1190.000	12.080	0.151	14.055	NA	
43_round.mat	"n"	1043.014	1210.813	1191.000	14.847	0.141	16.094	0.010	
43_round.mat	"n"	1043.014	1210.813	1192.000	13.672	0.124	15.883	NA	
43_round.mat	"n"	1043.014	1210.813	1193.000	13.324	0.116	17.211	NA	
43_round.mat	"n"	1043.014	1210.813	1194.000	13.780	0.112	14.244	NA	
43_round.mat	"n"	1043.014	1210.813	1195.000	14.602	0.102	16.211	NA	
43_round.mat	"n"	1043.014	1210.813	1196.000	11.937	0.101	17.043	NA	
43_round.mat	"n"	1043.014	1210.813	1197.000	13.319	0.100	15.583	NA	
43_round.mat	"n"	1043.014	1210.813	1198.000	14.918	0.091	14.544	NA	
43_round.mat	"n"	1043.014	1210.813	1199.000	11.714	0.087	15.680	NA	
43_round.mat	"n"	1043.014	1210.813	1200.000	14.675	0.079	14.044	0.008	
43_round.mat	"n"	1043.014	1210.813	1201.000	14.446	0.069	16.146	NA	
43_round.mat	"n"	1043.014	1210.813	1202.000	13.937	0.063	14.969	NA	
43_round.mat	"n"	1043.014	1210.813	1203.000	13.579	0.062	17.063	NA	
43_round.mat	"n"	1043.014	1210.813	1204.000	12.467	0.056	13.335	NA	
43_round.mat	"n"	1043.014	1210.813	1205.000	13.947	0.053	15.638	NA	
43_round.mat	"n"	1043.014	1210.813	1206.000	13.826	0.049	14.667	NA	
43_round.mat	"n"	1043.014	1210.813	1207.000	13.716	0.048	14.931	NA	
43_round.mat	"n"	1043.014	1210.813	1208.000	12.022	0.047	13.628	NA	
43_round.mat	"n"	1043.014	1210.813	1209.000	12.734	0.045	15.335	0.004	
43_round.mat	"n"	1043.014	1210.813	1210.000	13.167	0.041	18.012	NA	
43_round.mat	"n"	1043.014	1210.813	1211.000	14.017	0.038	15.545	NA	
44_warm.mat	"n"	751.504	1031.391	752.000	20.218	8.680	18.470	NA	
44_warm.mat	"n"	751.504	1031.391	753.000	19.799	8.458	7.966	NA	
44_warm.mat	"n"	751.504	1031.391	754.000	19.807	8.486	10.958	0.039	
44_warm.mat	"n"	751.504	1031.391	755.000	17.884	8.265	6.647	NA	
44_warm.mat	"n"	751.504	1031.391	756.000	18.405	7.132	3.670	NA	
44_warm.mat	"n"	751.504	1031.391	757.000	18.260	5.962	9.857	NA	
44_warm.mat	"n"	751.504	1031.391	758.000	15.763	5.370	5.455	NA	
44_warm.mat	"n"	751.504	1031.391	759.000	13.684	4.791	5.418	NA	
44_warm.mat	"n"	751.504	1031.391	760.000	14.726	4.716	10.002	NA	
44_warm.mat	"n"	751.504	1031.391	761.000	14.300	4.659	9.910	NA	
44_warm.mat	"n"	751.504	1031.391	762.000	16.607	4.628	14.318	NA	
44_warm.mat	"n"	751.504	1031.391	763.000	15.968	4.385	12.555	0.035	
44_warm.mat	"n"	751.504	1031.391	764.000	15.532	3.911	9.325	NA	
44_warm.mat	"n"	751.504	1031.391	765.000	14.975	3.423	10.836	NA	
44_warm.mat	"n"	751.504	1031.391	766.000	14.693	3.319	11.516	NA	
44_warm.mat	"n"	751.504	1031.391	767.000	15.060	3.223	11.706	NA	
44_warm.mat	"n"	751.504	1031.391	768.000	18.876	3.105	15.250	NA	
44_warm.mat	"n"	751.504	1031.391	769.000	15.178	3.102	11.731	NA	
44_warm.mat	"n"	751.504	1031.391	770.000	14.703	3.098	13.424	NA	
44_warm.mat	"n"	751.504	1031.391	771.000	14.522	3.076	13.411	0.034	
44_warm.mat	"n"	751.504	1031.391	772.000	14.262	2.775	10.602	NA	
44_warm.mat	"n"	751.504	1031.391	773.000	13.781	2.674	8.030	NA	
44_warm.mat	"n"	751.504	1031.391	774.000	17.286	2.631	9.329	NA	
44_warm.mat	"n"	751.504	1031.391	775.000	16.787	2.611	7.320	NA	
44_warm.mat	"n"	751.504	1031.391	776.000	15.231	2.546	9.700	NA	
44_warm.mat	"n"	751.504	1031.391	777.000	14.621	2.523	12.619	NA	
44_warm.mat	"n"	751.504	1031.391	778.000	15.264	2.519	10.842	NA	
44_warm.mat	"n"	751.504	1031.391	779.000	17.759	2.500	8.173	0.034	
44_warm.mat	"n"	751.504	1031.391	780.000	19.308	2.328	12.503	NA	
44_warm.mat	"n"	751.504	1031.391	781.000	13.364	2.311	13.299	NA	
44_warm.mat	"n"	751.504	1031.391	782.000	12.539	2.272	15.557	NA	
44_warm.mat	"n"	751.504	1031.391	783.000	18.041	2.305	14.249	NA	
44_warm.mat	"n"	751.504	1031.391	784.000	16.375	2.275	16.276	NA	
44_warm.mat	"n"	751.504	1031.391	785.000	16.985	2.271	16.802	NA	
44_warm.mat	"n"	751.504	1031.391	786.000	16.282	2.272	15.884	NA	
44_warm.mat	"n"	751.504	1031.391	787.000	18.246	2.282	16.006	0.033	
44_warm.mat	"n"	751.504	1031.391	788.000	17.032	2.238	15.619	NA	
44_warm.mat	"n"	751.504	1031.391	789.000	18.130	2.216	15.996	NA	
44_warm.mat	"n"	751.504	1031.391	790.000	17.413	2.178	10.596	NA	
44_warm.mat	"n"	751.504	1031.391	791.000	12.915	2.195	12.494	NA	
44_warm.mat	"n"	751.504	1031.391	792.000	13.064	2.189	12.454	NA	
44_warm.mat	"n"	751.504	1031.391	793.000	13.362	2.187	12.483	NA	
44_warm.mat	"n"	751.504	1031.391	794.000	17.005	2.185	13.058	NA	
44_warm.mat	"n"	751.504	1031.391	795.000	13.746	2.184	12.215	0.033	
44_warm.mat	"n"	751.504	1031.391	796.000	15.910	2.193	12.547	NA	
44_warm.mat	"n"	751.504	1031.391	797.000	13.582	2.169	15.427	NA	
44_warm.mat	"n"	751.504	1031.391	798.000	13.587	2.148	16.345	NA	
44_warm.mat	"n"	751.504	1031.391	799.000	12.110	2.142	16.197	NA	
44_warm.mat	"n"	751.504	1031.391	800.000	16.833	2.145	21.079	NA	
44_warm.mat	"n"	751.504	1031.391	801.000	16.775	2.151	15.073	NA	
44_warm.mat	"n"	751.504	1031.391	802.000	16.627	2.150	26.186	NA	
44_warm.mat	"n"	751.504	1031.391	803.000	13.199	2.142	19.038	0.034	
44_warm.mat	"n"	751.504	1031.391	804.000	15.680	2.073	11.593	NA	
44_warm.mat	"n"	751.504	1031.391	805.000	18.209	2.103	25.631	NA	
44_warm.mat	"n"	751.504	1031.391	806.000	18.790	2.055	21.447	NA	
44_warm.mat	"n"	751.504	1031.391	807.000	19.890	2.074	21.125	NA	
44_warm.mat	"n"	751.504	1031.391	808.000	19.552	2.072	22.333	NA	
44_warm.mat	"n"	751.504	1031.391	809.000	20.277	2.080	25.217	NA	
44_warm.mat	"n"	751.504	1031.391	810.000	20.439	2.081	24.745	NA	
44_warm.mat	"n"	751.504	1031.391	811.000	21.938	2.077	24.230	0.035	
44_warm.mat	"n"	751.504	1031.391	812.000	21.582	2.041	28.936	NA	
44_warm.mat	"n"	751.504	1031.391	813.000	22.278	2.026	27.857	NA	
44_warm.mat	"n"	751.504	1031.391	814.000	22.176	1.966	25.483	NA	
44_warm.mat	"n"	751.504	1031.391	815.000	22.769	1.957	27.211	NA	
44_warm.mat	"n"	751.504	1031.391	816.000	23.224	1.962	30.887	NA	
44_warm.mat	"n"	751.504	1031.391	817.000	23.655	1.956	25.544	NA	
44_warm.mat	"n"	751.504	1031.391	818.000	22.430	1.957	24.979	NA	
44_warm.mat	"n"	751.504	1031.391	819.000	21.420	1.978	18.823	0.033	
44_warm.mat	"n"	751.504	1031.391	820.000	19.984	1.913	22.957	NA	
44_warm.mat	"n"	751.504	1031.391	821.000	22.403	1.891	21.211	NA	
44_warm.mat	"n"	751.504	1031.391	822.000	19.279	1.836	15.608	NA	
44_warm.mat	"n"	751.504	1031.391	823.000	19.704	1.825	10.894	NA	
44_warm.mat	"n"	751.504	1031.391	824.000	18.460	1.840	7.597	NA	
44_warm.mat	"n"	751.504	1031.391	825.000	13.029	1.838	9.651	NA	
44_warm.mat	"n"	751.504	1031.391	826.000	13.050	1.840	6.963	NA	
44_warm.mat	"n"	751.504	1031.391	827.000	15.276	1.788	16.249	0.033	
44_warm.mat	"n"	751.504	1031.391	828.000	13.273	1.740	17.574	NA	
44_warm.mat	"n"	751.504	1031.391	829.000	17.625	1.703	21.892	NA	
44_warm.mat	"n"	751.504	1031.391	830.000	18.770	1.705	22.086	NA	
44_warm.mat	"n"	751.504	1031.391	831.000	18.749	1.699	17.808	NA	
44_warm.mat	"n"	751.504	1031.391	832.000	19.706	1.712	27.800	NA	
44_warm.mat	"n"	751.504	1031.391	833.000	21.059	1.717	25.832	NA	
44_warm.mat	"n"	751.504	1031.391	834.000	21.875	1.714	18.597	0.032	
44_warm.mat	"n"	751.504	1031.391	835.000	21.137	1.617	27.449	NA	
44_warm.mat	"n"	751.504	1031.391	836.000	21.009	1.599	26.281	NA	
44_warm.mat	"n"	751.504	1031.391	837.000	23.009	1.578	25.081	NA	
44_warm.mat	"n"	751.504	1031.391	838.000	23.958	1.580	25.373	NA	
44_warm.mat	"n"	751.504	1031.391	839.000	23.621	1.570	24.653	NA	
44_warm.mat	"n"	751.504	1031.391	840.000	23.378	1.579	25.428	NA	
44_warm.mat	"n"	751.504	1031.391	841.000	22.802	1.580	24.558	NA	
44_warm.mat	"n"	751.504	1031.391	842.000	23.027	1.563	26.137	0.030	
44_warm.mat	"n"	751.504	1031.391	843.000	22.681	1.475	25.096	NA	
44_warm.mat	"n"	751.504	1031.391	844.000	24.212	1.448	25.150	NA	
44_warm.mat	"n"	751.504	1031.391	845.000	22.654	1.433	25.889	NA	
44_warm.mat	"n"	751.504	1031.391	846.000	22.051	1.432	28.339	NA	
44_warm.mat	"n"	751.504	1031.391	847.000	22.077	1.419	25.394	NA	
44_warm.mat	"n"	751.504	1031.391	848.000	21.411	1.425	23.907	NA	
44_warm.mat	"n"	751.504	1031.391	849.000	21.556	1.428	25.669	0.028	
44_warm.mat	"n"	751.504	1031.391	850.000	22.176	1.367	25.793	NA	
44_warm.mat	"n"	751.504	1031.391	851.000	22.127	1.339	27.903	NA	
44_warm.mat	"n"	751.504	1031.391	852.000	22.414	1.323	28.489	NA	
44_warm.mat	"n"	751.504	1031.391	853.000	22.344	1.321	30.102	NA	
44_warm.mat	"n"	751.504	1031.391	854.000	21.565	1.309	29.837	NA	
44_warm.mat	"n"	751.504	1031.391	855.000	21.868	1.310	31.828	NA	
44_warm.mat	"n"	751.504	1031.391	856.000	21.411	1.310	30.740	NA	
44_warm.mat	"n"	751.504	1031.391	857.000	21.350	1.293	30.181	0.027	
44_warm.mat	"n"	751.504	1031.391	858.000	21.356	1.269	29.624	NA	
44_warm.mat	"n"	751.504	1031.391	859.000	21.473	1.272	29.498	NA	
44_warm.mat	"n"	751.504	1031.391	860.000	21.231	1.272	28.786	NA	
44_warm.mat	"n"	751.504	1031.391	861.000	21.841	1.267	27.724	NA	
44_warm.mat	"n"	751.504	1031.391	862.000	21.861	1.245	25.931	NA	
44_warm.mat	"n"	751.504	1031.391	863.000	21.818	1.245	26.403	NA	
44_warm.mat	"n"	751.504	1031.391	864.000	20.607	1.239	30.668	0.026	
44_warm.mat	"n"	751.504	1031.391	865.000	22.132	1.213	31.975	NA	
44_warm.mat	"n"	751.504	1031.391	866.000	21.694	1.201	31.445	NA	
44_warm.mat	"n"	751.504	1031.391	867.000	21.209	1.215	30.106	NA	
44_warm.mat	"n"	751.504	1031.391	868.000	21.582	1.217	28.365	NA	
44_warm.mat	"n"	751.504	1031.391	869.000	20.437	1.199	25.831	NA	
44_warm.mat	"n"	751.504	1031.391	870.000	20.571	1.196	30.699	NA	
44_warm.mat	"n"	751.504	1031.391	871.000	20.672	1.189	28.598	0.025	
44_warm.mat	"n"	751.504	1031.391	872.000	20.480	1.140	29.451	NA	
44_warm.mat	"n"	751.504	1031.391	873.000	19.638	1.126	27.113	NA	
44_warm.mat	"n"	751.504	1031.391	874.000	23.363	1.137	25.089	NA	
44_warm.mat	"n"	751.504	1031.391	875.000	20.597	1.145	28.066	NA	
44_warm.mat	"n"	751.504	1031.391	876.000	21.617	1.139	26.899	NA	
44_warm.mat	"n"	751.504	1031.391	877.000	21.522	1.133	34.182	NA	
44_warm.mat	"n"	751.504	1031.391	878.000	21.010	1.144	32.628	0.025	
44_warm.mat	"n"	751.504	1031.391	879.000	21.322	1.119	32.883	NA	
44_warm.mat	"n"	751.504	1031.391	880.000	20.066	1.094	33.166	NA	
44_warm.mat	"n"	751.504	1031.391	881.000	20.044	1.090	31.467	NA	
44_warm.mat	"n"	751.504	1031.391	882.000	19.968	1.098	26.931	NA	
44_warm.mat	"n"	751.504	1031.391	883.000	19.400	1.099	22.680	NA	
44_warm.mat	"n"	751.504	1031.391	884.000	19.174	1.090	22.463	NA	
44_warm.mat	"n"	751.504	1031.391	885.000	18.475	1.101	25.389	0.026	
44_warm.mat	"n"	751.504	1031.391	886.000	18.749	1.073	26.132	NA	
44_warm.mat	"n"	751.504	1031.391	887.000	18.736	1.058	25.781	NA	
44_warm.mat	"n"	751.504	1031.391	888.000	18.682	1.052	26.610	NA	
44_warm.mat	"n"	751.504	1031.391	889.000	16.412	1.067	30.802	NA	
44_warm.mat	"n"	751.504	1031.391	890.000	16.812	1.071	19.464	NA	
44_warm.mat	"n"	751.504	1031.391	891.000	16.737	1.069	17.083	NA	
44_warm.mat	"n"	751.504	1031.391	892.000	16.145	1.073	19.992	0.027	
44_warm.mat	"n"	751.504	1031.391	893.000	16.656	1.034	20.607	NA	
44_warm.mat	"n"	751.504	1031.391	894.000	19.069	1.025	29.754	NA	
44_warm.mat	"n"	751.504	1031.391	895.000	16.393	0.997	24.439	NA	
44_warm.mat	"n"	751.504	1031.391	896.000	20.761	1.011	32.237	NA	
44_warm.mat	"n"	751.504	1031.391	897.000	21.345	1.017	31.062	NA	
44_warm.mat	"n"	751.504	1031.391	898.000	22.681	1.019	33.127	NA	
44_warm.mat	"n"	751.504	1031.391	899.000	21.908	1.024	33.389	0.028	
44_warm.mat	"n"	751.504	1031.391	900.000	22.943	1.007	34.292	NA	
44_warm.mat	"n"	751.504	1031.391	901.000	22.123	1.005	32.663	NA	
44_warm.mat	"n"	751.504	1031.391	902.000	22.375	0.986	28.889	NA	
44_warm.mat	"n"	751.504	1031.391	903.000	20.256	0.988	29.633	NA	
44_warm.mat	"n"	751.504	1031.391	904.000	20.621	0.993	29.365	NA	
44_warm.mat	"n"	751.504	1031.391	905.000	19.443	0.995	29.104	NA	
44_warm.mat	"n"	751.504	1031.391	906.000	18.837	1.002	26.664	0.028	
44_warm.mat	"n"	751.504	1031.391	907.000	18.581	0.996	30.092	NA	
44_warm.mat	"n"	751.504	1031.391	908.000	17.061	0.989	31.950	NA	
44_warm.mat	"n"	751.504	1031.391	909.000	18.105	0.971	23.507	NA	
44_warm.mat	"n"	751.504	1031.391	910.000	17.975	0.973	32.411	NA	
44_warm.mat	"n"	751.504	1031.391	911.000	17.515	0.974	23.089	NA	
44_warm.mat	"n"	751.504	1031.391	912.000	17.876	0.974	24.340	NA	
44_warm.mat	"n"	751.504	1031.391	913.000	18.192	0.971	32.429	0.027	
44_warm.mat	"n"	751.504	1031.391	914.000	18.296	0.955	32.339	NA	
44_warm.mat	"n"	751.504	1031.391	915.000	18.100	0.950	31.913	NA	
44_warm.mat	"n"	751.504	1031.391	916.000	18.720	0.936	32.242	NA	
44_warm.mat	"n"	751.504	1031.391	917.000	18.396	0.937	33.174	NA	
44_warm.mat	"n"	751.504	1031.391	918.000	19.237	0.933	34.766	NA	
44_warm.mat	"n"	751.504	1031.391	919.000	18.742	0.930	30.614	NA	
44_warm.mat	"n"	751.504	1031.391	920.000	20.065	0.928	34.268	0.026	
44_warm.mat	"n"	751.504	1031.391	921.000	19.004	0.908	35.896	NA	
44_warm.mat	"n"	751.504	1031.391	922.000	19.877	0.902	31.917	NA	
44_warm.mat	"n"	751.504	1031.391	923.000	20.155	0.901	31.517	NA	
44_warm.mat	"n"	751.504	1031.391	924.000	18.461	0.900	27.256	NA	
44_warm.mat	"n"	751.504	1031.391	925.000	18.795	0.892	27.172	NA	
44_warm.mat	"n"	751.504	1031.391	926.000	18.658	0.895	29.338	0.024	
44_warm.mat	"n"	751.504	1031.391	927.000	13.613	0.877	21.880	NA	
44_warm.mat	"n"	751.504	1031.391	928.000	16.306	0.869	26.603	NA	
44_warm.mat	"n"	751.504	1031.391	929.000	17.597	0.871	17.849	NA	
44_warm.mat	"n"	751.504	1031.391	930.000	16.692	0.892	25.960	NA	
44_warm.mat	"n"	751.504	1031.391	931.000	17.062	0.884	24.687	NA	
44_warm.mat	"n"	751.504	1031.391	932.000	18.324	0.882	22.391	NA	
44_warm.mat	"n"	751.504	1031.391	933.000	15.698	0.874	29.359	0.023	
44_warm.mat	"n"	751.504	1031.391	934.000	19.052	0.848	24.937	NA	
44_warm.mat	"n"	751.504	1031.391	935.000	13.997	0.837	27.472	NA	
44_warm.mat	"n"	751.504	1031.391	936.000	16.912	0.853	30.307	NA	
44_warm.mat	"n"	751.504	1031.391	937.000	12.842	0.875	30.628	NA	
44_warm.mat	"n"	751.504	1031.391	938.000	13.490	0.870	27.407	NA	
44_warm.mat	"n"	751.504	1031.391	939.000	12.968	0.877	30.361	0.024	
44_warm.mat	"n"	751.504	1031.391	940.000	15.449	0.872	29.883	NA	
44_warm.mat	"n"	751.504	1031.391	941.000	16.970	0.854	25.911	NA	
44_warm.mat	"n"	751.504	1031.391	942.000	12.118	0.837	24.620	NA	
44_warm.mat	"n"	751.504	1031.391	943.000	12.869	0.868	20.925	NA	
44_warm.mat	"n"	751.504	1031.391	944.000	17.056	0.878	20.617	NA	
44_warm.mat	"n"	751.504	1031.391	945.000	13.842	0.877	21.698	NA	
44_warm.mat	"n"	751.504	1031.391	946.000	12.420	0.893	20.976	0.027	
44_warm.mat	"n"	751.504	1031.391	947.000	15.981	0.872	19.717	NA	
44_warm.mat	"n"	751.504	1031.391	948.000	13.389	0.864	20.545	NA	
44_warm.mat	"n"	751.504	1031.391	949.000	11.265	0.864	21.589	NA	
44_warm.mat	"n"	751.504	1031.391	950.000	14.030	0.888	17.914	NA	
44_warm.mat	"n"	751.504	1031.391	951.000	10.552	0.887	19.562	NA	
44_warm.mat	"n"	751.504	1031.391	952.000	14.048	0.899	17.766	0.028	
44_warm.mat	"n"	751.504	1031.391	953.000	11.575	0.891	21.225	NA	
44_warm.mat	"n"	751.504	1031.391	954.000	16.969	0.885	23.742	NA	
44_warm.mat	"n"	751.504	1031.391	955.000	17.052	0.863	23.135	NA	
44_warm.mat	"n"	751.504	1031.391	956.000	19.059	0.878	22.284	NA	
44_warm.mat	"n"	751.504	1031.391	957.000	18.200	0.882	22.242	NA	
44_warm.mat	"n"	751.504	1031.391	958.000	17.016	0.884	18.912	NA	
44_warm.mat	"n"	751.504	1031.391	959.000	15.764	0.882	19.676	0.029	
44_warm.mat	"n"	751.504	1031.391	960.000	17.958	0.861	16.747	NA	
44_warm.mat	"n"	751.504	1031.391	961.000	15.473	0.837	16.381	NA	
44_warm.mat	"n"	751.504	1031.391	962.000	17.269	0.828	23.702	NA	
44_warm.mat	"n"	751.504	1031.391	963.000	17.093	0.832	22.232	NA	
44_warm.mat	"n"	751.504	1031.391	964.000	17.910	0.832	22.776	NA	
44_warm.mat	"n"	751.504	1031.391	965.000	19.333	0.829	22.627	0.026	
44_warm.mat	"n"	751.504	1031.391	966.000	17.127	0.809	23.310	NA	
44_warm.mat	"n"	751.504	1031.391	967.000	16.864	0.802	23.692	NA	
44_warm.mat	"n"	751.504	1031.391	968.000	16.646	0.785	22.100	NA	
44_warm.mat	"n"	751.504	1031.391	969.000	14.645	0.779	22.499	NA	
44_warm.mat	"n"	751.504	1031.391	970.000	12.483	0.778	23.663	NA	
44_warm.mat	"n"	751.504	1031.391	971.000	11.735	0.770	13.850	0.024	
44_warm.mat	"n"	751.504	1031.391	972.000	15.568	0.751	20.680	NA	
44_warm.mat	"n"	751.504	1031.391	973.000	13.521	0.748	14.063	NA	
44_warm.mat	"n"	751.504	1031.391	974.000	12.906	0.752	13.947	NA	
44_warm.mat	"n"	751.504	1031.391	975.000	10.957	0.728	13.408	NA	
44_warm.mat	"n"	751.504	1031.391	976.000	8.943	0.726	17.810	NA	
44_warm.mat	"n"	751.504	1031.391	977.000	10.845	0.725	16.388	0.021	
44_warm.mat	"n"	751.504	1031.391	978.000	15.418	0.695	15.045	NA	
44_warm.mat	"n"	751.504	1031.391	979.000	12.115	0.693	12.171	NA	
44_warm.mat	"n"	751.504	1031.391	980.000	12.068	0.691	20.526	NA	
44_warm.mat	"n"	751.504	1031.391	981.000	12.102	0.674	17.626	NA	
44_warm.mat	"n"	751.504	1031.391	982.000	11.178	0.671	18.524	NA	
44_warm.mat	"n"	751.504	1031.391	983.000	11.055	0.658	16.577	0.019	
44_warm.mat	"n"	751.504	1031.391	984.000	11.173	0.628	19.990	NA	
44_warm.mat	"n"	751.504	1031.391	985.000	10.006	0.624	16.421	NA	
44_warm.mat	"n"	751.504	1031.391	986.000	11.967	0.609	17.824	NA	
44_warm.mat	"n"	751.504	1031.391	987.000	11.740	0.601	20.061	NA	
44_warm.mat	"n"	751.504	1031.391	988.000	13.070	0.600	17.320	NA	
44_warm.mat	"n"	751.504	1031.391	989.000	13.785	0.576	21.916	0.020	
44_warm.mat	"n"	751.504	1031.391	990.000	13.173	0.558	21.133	NA	
44_warm.mat	"n"	751.504	1031.391	991.000	14.866	0.556	17.087	NA	
44_warm.mat	"n"	751.504	1031.391	992.000	15.856	0.544	20.235	NA	
44_warm.mat	"n"	751.504	1031.391	993.000	12.698	0.539	19.140	NA	
44_warm.mat	"n"	751.504	1031.391	994.000	15.131	0.540	21.366	NA	
44_warm.mat	"n"	751.504	1031.391	995.000	15.885	0.522	25.066	0.019	
44_warm.mat	"n"	751.504	1031.391	996.000	14.784	0.488	19.548	NA	
44_warm.mat	"n"	751.504	1031.391	997.000	12.961	0.487	19.051	NA	
44_warm.mat	"n"	751.504	1031.391	998.000	16.359	0.466	21.091	NA	
44_warm.mat	"n"	751.504	1031.391	999.000	16.579	0.452	17.933	NA	
44_warm.mat	"n"	751.504	1031.391	1000.000	17.046	0.454	15.299	NA	
44_warm.mat	"n"	751.504	1031.391	1001.000	12.596	0.434	18.852	0.015	
44_warm.mat	"n"	751.504	1031.391	1002.000	13.230	0.400	17.445	NA	
44_warm.mat	"n"	751.504	1031.391	1003.000	14.075	0.390	15.391	NA	
